0x01b86aeebcd1ff94ac1195cfc8fd9e39db24db45,19883771356904900000000,85,0x1DB048FD63C864BB25C2E03aF79DE8171cd60A86,QmajgJ2sdVyiBtxpv3ropv1By3FtLyiLmos3GTrwxsRVJx
0x2d46c06f048a8a34b92dfe61ce8fe696eee6d31b,76167903438703500000000,86,0xF0372ac84F3Bf4788f0dA60dB0D454394666A72b,QmYULYktT9RyTDety76Gm2SNkYqjQPP1DgAADdK9RwJGSH
0x47ffa510e72734118e77027aaabd1672bedf9d4c,2037768532424210000000,87,0xb7E4263451A2AaDF0aDF047F4835C1d4ea3F20e6,QmQwobxbBG3Wy2RyffRVuUMuVmCsJ9ns3rUKw16ctmxygq
0x54532813cd5d224bbed1c011394daa138e3dcc47,3406059836014370000000,88,0x7719Bbf409Bc5228466F9A8fCF66564d03f567b5,QmQg48FYUWhH9UCJF3NkakoLGAXBcDyMMDeD84nskodUeb
0x0671aec56bc2e358448162677bd110d673cd2937,1909236924517380000000,89,0x5cFe1748CdDD9957BEb4538770eB91ca8a6DAb95,QmcpGcVkKRJPaFraRKoP6RXxzDrbrTBToujcVoqPqZXGAj
0x71a556d5efd051ed77cd2057e09b31eb45b0d65e,241906282238642000000,90,0xADE410aEF750D64ff36F65591B54eCE09105BA25,QmY5rfLCkqqWR8Z644A5MKTqPcLKya4G9namLA4SruvE4g
0x7320b08b56953b9795fa7d50aecab533e7ec33cd,7314239302182010000000,91,0xF96E5772998d368E712288e22A63cA36A21c6e4D,QmT72kMW6nkMXuK1RvjTTjUk1GDP8mMJL8vVE4izV1wh28
0x20c285e69e1747564376022303988aed8afe1a4e,411949576250685000000,92,0xBCa964a207f0b8515E824192edD401226261BAD5,QmU2MaU9ZDg5QRzZRAPrn9DXMrWusuLWNCZPx9adFiE7hP
0xc9f0dbe892ca0b11a06e16115a466fbca6b1b76b,1306040351525160000000,93,0x4459Aad0205fD51817491A23810CAD51cd7235E5,QmP6oD5ZcSRsTobY68vgCs7mPoyfkWsWoRLJ35P5k2tkRa
0x106bf19d7f44dfd1e4d41b0890e568ad7fb5e511,73104125863339400000000,94,0x2D7e39931e4E994BAA62C20459418Ff1AB3F2e52,QmSQcCVkV4bmsojGuSPVh7QdjM72s2aPrbyjnWsWo2JrZa
0x46f617253122a988cb62ba12f83561f14fa8bd65,317785687430173000000,95,0x84f59C3B1f80FaCAD052458190B7a8BEE239a7f6,QmNy2p4mXqGtgZEGtmuoKhCP8oRr5aq79pTKK9HSQspjBh
0xf3b8869c906f5c185084ab379de0c607f23f4747,73239799120777400000000,96,0xa74e110864F053ca1525F31125E6B84927A152cE,QmZJpFyv7NhHz6isRYX6rvUsykfsvsqYCJyH1xmj5p8fmq
0x70549a6eedde254e72a9adfa73d54ca0879ef8cf,5281030302381810000000,97,0xa6bc8984309a0510Ec32f17F9309bDb2cD49493a,QmUNw38sj37McxJ89MTjVWAjWXLLGZutsy838dpFk8oRB6
